"Journal Data Filtered By:  Selected JCR Year: 2016 Selected Editions: SCIE,SSCI Selected Category Scheme: WoS",,,
Full Journal Title,Total Cites,Journal Impact Factor,Eigenfactor Score
PRENATAL DIAGNOSIS,"5,884",2.523,0.01264
PROTEIN SCIENCE,"13,121",2.523,0.01513
Annual Review of Vision Science,59,2.522,0.00048
JOURNAL OF SOILS AND SEDIMENTS,"3,481",2.522,0.00719
INFORMATION SYSTEMS FRONTIERS,"1,254",2.521,0.00148
CHEMICAL SENSES,"4,296",2.52,0.00415
Critical Care and Resuscitation,833,2.52,0.00286
INTERNATIONAL ORTHOPAEDICS,"7,757",2.52,0.01807
Transportmetrica B-Transport Dynamics,97,2.52,0.00047
Transportmetrica B-Transport Dynamics,97,2.52,0.00047
Cardiology in Review,971,2.519,0.00226
ECONOMIC GEOLOGY,"9,385",2.519,0.006
BIRTH-ISSUES IN PERINATAL CARE,"2,081",2.518,0.00269
BIRTH-ISSUES IN PERINATAL CARE,"2,081",2.518,0.00269
RISK ANALYSIS,"7,096",2.518,0.01009
RISK ANALYSIS,"7,096",2.518,0.01009
HUMAN DEVELOPMENT,"1,156",2.517,0.00101
JOURNAL OF BEHAVIOR THERAPY AND EXPERIMENTAL PSYCHIATRY,"3,005",2.517,0.00569
ACM TRANSACTIONS ON SOFTWARE ENGINEERING AND METHODOLOGY,"1,104",2.516,0.00193
Computer Networks,"9,028",2.516,0.01309
Current Drug Delivery,"1,546",2.516,0.00176
JOURNAL OF COUNSELING PSYCHOLOGY,"6,418",2.516,0.00615
PEDIATRIC NEPHROLOGY,"8,248",2.516,0.01226
PEDIATRIC BLOOD & CANCER,"9,371",2.513,0.02633
IEEE SENSORS JOURNAL,"11,167",2.512,0.02332
WEST EUROPEAN POLITICS,"2,187",2.512,0.0062
JOURNAL OF HISTOCHEMISTRY & CYTOCHEMISTRY,"6,890",2.511,0.00458
CANCER CAUSES & CONTROL,"7,535",2.51,0.01313
International Journal of Endocrinology,"2,456",2.51,0.00818
NATURAL HAZARDS AND EARTH SYSTEM SCIENCES,"6,166",2.51,0.01438
INTERNATIONAL JOURNAL OF MULTIPHASE FLOW,"7,607",2.509,0.0094
MAMMALIAN GENOME,"2,651",2.509,0.00468
MUTAGENESIS,"3,262",2.507,0.00422
CNS & Neurological Disorders-Drug Targets,"2,447",2.506,0.00549
SCIENCE EDUCATION,"4,116",2.506,0.00419
NEURAL COMPUTING & APPLICATIONS,"3,553",2.505,0.00865
PERSONALITY AND SOCIAL PSYCHOLOGY BULLETIN,"13,820",2.504,0.01701
COMPUTER METHODS AND PROGRAMS IN BIOMEDICINE,"4,565",2.503,0.00728
ENZYME AND MICROBIAL TECHNOLOGY,"10,850",2.502,0.00591
INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SCIENCE,"4,276",2.502,0.00481
INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SCIENCE,"4,276",2.502,0.00481
MEDICAL TEACHER,"6,732",2.502,0.01261
LEUKEMIA RESEARCH,"6,205",2.501,0.01122
Advances in Carbohydrate Chemistry and Biochemistry,687,2.5,0.00035
COMMUNICATIONS IN MATHEMATICAL PHYSICS,"17,364",2.5,0.04126
European Journal of Health Economics,"1,589",2.5,0.00479
HERPETOLOGICAL MONOGRAPHS,379,2.5,0.00029
JOURNAL OF BEHAVIORAL MEDICINE,"4,086",2.5,0.00525
Journal of Studies on Alcohol and Drugs,"6,973",2.5,0.00889
Journal of Studies on Alcohol and Drugs,"6,973",2.5,0.00889
MACROMOLECULAR CHEMISTRY AND PHYSICS,"10,020",2.5,0.01089
REVIEWS ON ADVANCED MATERIALS SCIENCE,"1,262",2.5,0.00221
Water Alternatives-An Interdisciplinary Journal on Water Politics and Development,596,2.5,0.00161
Water Alternatives-An Interdisciplinary Journal on Water Politics and Development,596,2.5,0.00161
SENSORS AND ACTUATORS A-PHYSICAL,"15,974",2.499,0.01851
SPINE,"42,415",2.499,0.03772
COMPUTER VISION AND IMAGE UNDERSTANDING,"4,829",2.498,0.00907
Frontiers in Bioscience-Landmark,"8,156",2.497,0.00753
PROCESS BIOCHEMISTRY,"15,528",2.497,0.01369
MECHATRONICS,"3,627",2.496,0.00535
Journal of Inflammation-London,"1,055",2.495,0.00229
Pain Practice,"1,756",2.495,0.00425
Clinical Lymphoma Myeloma & Leukemia,"1,669",2.494,0.00523
ULTRASOUND IN MEDICINE AND BIOLOGY,"9,759",2.494,0.01264
IEEE Transactions on Human-Machine Systems,518,2.493,0.00152
PARASITE IMMUNOLOGY,"2,717",2.493,0.00321
PHOTOGRAMMETRIC ENGINEERING AND REMOTE SENSING,"6,767",2.493,0.00351
JOURNAL OF VOLCANOLOGY AND GEOTHERMAL RESEARCH,"11,503",2.492,0.01413
IEEE-ACM Transactions on Audio Speech and Language Processing,"1,011",2.491,0.00281
JOURNAL OF NUTRITION EDUCATION AND BEHAVIOR,"2,821",2.491,0.00446
Ecosphere,"2,879",2.49,0.01383
Human Gene Therapy Clinical Development,202,2.49,0.001
INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,"1,295",2.49,0.0018
BioEnergy Research,"2,285",2.487,0.0058
Frontiers in Neurorobotics,270,2.486,0.00075
NEUROPEPTIDES,"1,873",2.486,0.00262
PEDIATRIC INFECTIOUS DISEASE JOURNAL,"11,874",2.486,0.02403
TOPICS IN CATALYSIS,"6,320",2.486,0.00754
BMC IMMUNOLOGY,"1,735",2.485,0.00366
IEEE TRANSACTIONS ON NANOTECHNOLOGY,"3,100",2.485,0.00673
SIAM Journal on Imaging Sciences,"2,971",2.485,0.01147
Journal of Building Performance Simulation,532,2.483,0.00136
COMPARATIVE POLITICAL STUDIES,"3,676",2.481,0.01047
European Management Journal,"2,775",2.481,0.00202
JOURNAL OF NEUROSCIENCE RESEARCH,"12,794",2.481,0.00926
Pituitary,"1,963",2.481,0.00389
QUARTERLY JOURNAL OF NUCLEAR MEDICINE AND MOLECULAR IMAGING,"1,030",2.481,0.0018
ACTA OBSTETRICIA ET GYNECOLOGICA SCANDINAVICA,"7,104",2.48,0.01139
Cancer Control,"1,495",2.48,0.00206
DEEP-SEA RESEARCH PART I-OCEANOGRAPHIC RESEARCH PAPERS,"6,635",2.48,0.00894
CHILD AND ADOLESCENT PSYCHIATRIC CLINICS OF NORTH AMERICA,"1,356",2.479,0.00215
Health Reports,"1,196",2.479,0.0023
Health Reports,"1,196",2.479,0.0023
Cardiovascular Therapeutics,"1,024",2.478,0.00299
Journal of Evidence-Based Dental Practice,408,2.477,0.00128
Biomed Research International,"23,200",2.476,0.08035
INTERNATIONAL JOURNAL OF MODERN PHYSICS D,"3,533",2.476,0.00782
International Business Review,"3,190",2.476,0.00331
Journal of Patient Safety,610,2.476,0.00211
Journal of Patient Safety,610,2.476,0.00211
APPLIED VEGETATION SCIENCE,"1,724",2.474,0.00269
CYTOMETRY PART B-CLINICAL CYTOMETRY,"1,283",2.474,0.0019
JOURNAL OF DAIRY SCIENCE,"38,361",2.474,0.03161
BIOLOGICAL INVASIONS,"7,445",2.473,0.01345
FLUID PHASE EQUILIBRIA,"14,493",2.473,0.01366
SOFT COMPUTING,"3,679",2.472,0.0072
JOURNAL OF HUMAN GENETICS,"3,407",2.471,0.00705
LARYNGOSCOPE,"21,551",2.471,0.02806
Biomedical Materials,"2,508",2.469,0.0039
JOURNAL OF QUATERNARY SCIENCE,"3,762",2.469,0.00656
INFECTION,"3,143",2.468,0.00601
INTERNATIONAL JOURNAL OF TUBERCULOSIS AND LUNG DISEASE,"7,473",2.468,0.01485
NUTRITION IN CLINICAL PRACTICE,"2,166",2.468,0.00409
ARCHIVES OF ENVIRONMENTAL CONTAMINATION AND TOXICOLOGY,"6,885",2.467,0.00487
POLITICAL COMMUNICATION,"1,645",2.467,0.00292
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,"77,824",2.466,0.08032
CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES,"16,961",2.466,0.01093
ANNALS OF PHYSICS,"15,134",2.465,0.01583
MOLECULAR BREEDING,"4,912",2.465,0.00863
PLATELETS,"2,434",2.465,0.00478
JOURNAL OF GEOCHEMICAL EXPLORATION,"5,107",2.464,0.00751
JOURNAL OF GEOTECHNICAL AND GEOENVIRONMENTAL ENGINEERING,"8,453",2.464,0.01039
POLYMER TESTING,"5,622",2.464,0.00627
JOURNAL OF THE SCIENCE OF FOOD AND AGRICULTURE,"17,136",2.463,0.01743
EUROPEAN JOURNAL OF RADIOLOGY,"11,328",2.462,0.0265
SOCIAL NETWORKS,"4,157",2.462,0.00426
Journal of Ovarian Research,"1,141",2.461,0.00326
Quaternary Geochronology,"2,301",2.46,0.00708
CURRENT PHARMACEUTICAL BIOTECHNOLOGY,"3,098",2.459,0.00651
Journal of Neurogastroenterology and Motility,897,2.457,0.00274
MARINE CHEMISTRY,"8,308",2.457,0.0074
IEEE TRANSACTIONS ON INSTRUMENTATION AND MEASUREMENT,"10,902",2.456,0.01477
JOURNAL OF MEDICAL SYSTEMS,"3,239",2.456,0.00528
SOLVENT EXTRACTION AND ION EXCHANGE,"2,126",2.456,0.00152
Bulletin of the Astronomical Society of India,242,2.455,0.00088
ISRAEL JOURNAL OF CHEMISTRY,"2,261",2.455,0.0071
JARO-JOURNAL OF THE ASSOCIATION FOR RESEARCH IN OTOLARYNGOLOGY,"2,000",2.455,0.00475
MEDICAL CLINICS OF NORTH AMERICA,"2,653",2.455,0.00369
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,"37,662",2.454,0.04605
LUPUS,"6,259",2.454,0.01024
ORGANIZATIONAL BEHAVIOR AND HUMAN DECISION PROCESSES,"10,823",2.454,0.00945
BEHAVIORAL NEUROSCIENCE,"7,020",2.453,0.00622
OCULAR IMMUNOLOGY AND INFLAMMATION,"1,442",2.453,0.00229
AAPS PHARMSCITECH,"5,222",2.451,0.0058
Current Issues in Tourism,"1,592",2.451,0.0023
International Journal of Advertising,"1,308",2.451,0.00115
JOURNAL OF SPORT & EXERCISE PSYCHOLOGY,"3,722",2.451,0.00373
JOURNAL OF SPORT & EXERCISE PSYCHOLOGY,"3,722",2.451,0.00373
ANNALES DE L INSTITUT HENRI POINCARE-ANALYSE NON LINEAIRE,"2,275",2.45,0.00937
CITIES,"2,806",2.449,0.0048
IEEE Wireless Communications Letters,"1,627",2.449,0.00794
ACTA MATHEMATICA,"3,744",2.448,0.00701
BMC BIOINFORMATICS,"26,197",2.448,0.05972
SEIZURE-EUROPEAN JOURNAL OF EPILEPSY,"4,289",2.448,0.00852
JOURNAL OF ECT,"1,362",2.447,0.00227
JOURNAL OF ECT,"1,362",2.447,0.00227
JOURNAL OF EPIDEMIOLOGY,"2,254",2.447,0.00499
NUTRITION AND CANCER-AN INTERNATIONAL JOURNAL,"5,007",2.447,0.00593
TAXON,"4,654",2.447,0.00599
Journal of Space Weather and Space Climate,381,2.446,0.00199
MATERIALS RESEARCH BULLETIN,"17,881",2.446,0.02073
MATHEMATICAL PROGRAMMING,"8,568",2.446,0.01892
EUROPEAN JOURNAL OF SOIL BIOLOGY,"2,564",2.445,0.00352
COMPUTER-AIDED DESIGN,"5,125",2.444,0.00623
EUROPEAN JOURNAL OF INORGANIC CHEMISTRY,"17,261",2.444,0.02428
JOURNAL OF BIOMOLECULAR SCREENING,"3,444",2.444,0.00718
JOURNAL OF PEDIATRIC PSYCHOLOGY,"5,745",2.444,0.00716
JOURNAL OF PHYSIOLOGY AND BIOCHEMISTRY,"1,347",2.444,0.00304
JOURNAL OF SYSTEMS AND SOFTWARE,"5,161",2.444,0.00811
JOURNAL OF ZOOLOGICAL SYSTEMATICS AND EVOLUTIONARY RESEARCH,992,2.444,0.00171
R & D MANAGEMENT,"2,624",2.444,0.00147
Reproductive Sciences,"2,767",2.443,0.00734
Chemistry Central Journal,"1,821",2.442,0.00454
Journal of Atherosclerosis and Thrombosis,"2,800",2.442,0.00496
Human Resource Development Quarterly,971,2.441,0.00065
Ecology and Evolution,"4,671",2.44,0.02223
JOURNAL OF CHILD AND ADOLESCENT PSYCHOPHARMACOLOGY,"2,646",2.44,0.00422
BRAIN AND LANGUAGE,"6,186",2.439,0.00969
BRAIN AND LANGUAGE,"6,186",2.439,0.00969
JOURNAL OF MARINE SYSTEMS,"5,819",2.439,0.0088
ACTA ANAESTHESIOLOGICA SCANDINAVICA,"7,021",2.438,0.00871
EARLY CHILDHOOD RESEARCH QUARTERLY,"3,173",2.436,0.00465
BMC Pulmonary Medicine,"2,121",2.435,0.00653
SYNTHETIC METALS,"13,524",2.435,0.0104
CLINICAL BIOCHEMISTRY,"8,346",2.434,0.01262
FORTSCHRITTE DER PHYSIK-PROGRESS OF PHYSICS,"1,289",2.434,0.00353
JOURNAL OF MOLECULAR EVOLUTION,"8,098",2.434,0.00275
BRAIN AND COGNITION,"6,424",2.432,0.00853
BRAIN AND COGNITION,"6,424",2.432,0.00853
Expert Review of Respiratory Medicine,"1,037",2.432,0.00325
JOURNAL OF HEREDITY,"6,281",2.432,0.00483
JOURNAL OF MAGNETIC RESONANCE,"10,734",2.432,0.0122
PSYCHOLOGY OF WOMEN QUARTERLY,"2,943",2.432,0.00286
EUROPEAN JOURNAL OF PUBLIC HEALTH,"4,665",2.431,0.01289
EUROPEAN JOURNAL OF PUBLIC HEALTH,"4,665",2.431,0.01289
ENERGY JOURNAL,"2,173",2.429,0.00354
ENERGY JOURNAL,"2,173",2.429,0.00354
JOURNAL OF COMPARATIVE PHYSIOLOGY A-NEUROETHOLOGY SENSORY NEURAL AND BEHAVIORAL PHYSIOLOGY,"5,156",2.429,0.00504
JOURNAL OF RARE EARTHS,"3,669",2.429,0.00445
PATIENT EDUCATION AND COUNSELING,"10,919",2.429,0.01721
PATIENT EDUCATION AND COUNSELING,"10,919",2.429,0.01721
RESEARCH-TECHNOLOGY MANAGEMENT,"1,020",2.429,0.0009
RESEARCH-TECHNOLOGY MANAGEMENT,"1,020",2.429,0.0009
Review of International Organizations,345,2.429,0.00225
Andrology,"1,000",2.427,0.00384
JOURNAL OF SEDIMENTARY RESEARCH,"5,554",2.427,0.00469
Academy of Management Learning & Education,"1,893",2.426,0.00235
INTERNATIONAL JOURNAL OF COLORECTAL DISEASE,"5,107",2.426,0.0105
NUCLEAR MEDICINE AND BIOLOGY,"3,918",2.426,0.0062
Clinical and Vaccine Immunology,"5,374",2.425,0.01478
PLANT PATHOLOGY,"5,857",2.425,0.00688
ANNALS OF NUTRITION AND METABOLISM,"2,707",2.424,0.00557
EXPERIMENTAL AND MOLECULAR PATHOLOGY,"3,355",2.423,0.00534
INTERNATIONAL PSYCHOGERIATRICS,"5,027",2.423,0.01028
INTERNATIONAL PSYCHOGERIATRICS,"5,027",2.423,0.01028
JOURNAL OF BONE AND MINERAL METABOLISM,"2,473",2.423,0.00408
FAMILY PROCESS,"1,971",2.421,0.00187
Journal of School Violence,513,2.421,0.0011
SMALL BUSINESS ECONOMICS,"5,138",2.421,0.0062
JOURNAL OF ENGINEERING AND TECHNOLOGY MANAGEMENT,"1,062",2.419,0.00101
JOURNAL OF ENGINEERING AND TECHNOLOGY MANAGEMENT,"1,062",2.419,0.00101
JOURNAL OF QUANTITATIVE SPECTROSCOPY & RADIATIVE TRANSFER,"9,475",2.419,0.01388
Journal of Visceral Surgery,567,2.419,0.00179
Metacognition and Learning,558,2.419,0.00104
JOURNAL OF RESEARCH IN PERSONALITY,"5,935",2.417,0.00812
Studies in Science Education,436,2.417,0.00056
Studies in Science Education,436,2.417,0.00056
COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY C-TOXICOLOGY & PHARMACOLOGY,"6,083",2.416,0.00413
CURRENT OPINION IN OBSTETRICS & GYNECOLOGY,"2,011",2.416,0.0039
BMC BIOTECHNOLOGY,"3,091",2.415,0.00606
DESIGN STUDIES,"2,328",2.415,0.00113
GENE,"23,687",2.415,0.03258
JOURNAL OF PHARMACOLOGICAL SCIENCES,"3,859",2.415,0.00545
GEOPHYSICAL JOURNAL INTERNATIONAL,"24,497",2.414,0.04083
MATHEMATICAL FINANCE,"1,881",2.414,0.00396
MATHEMATICAL FINANCE,"1,881",2.414,0.00396
ANTIPODE,"2,989",2.413,0.00617
Annual Review of Anthropology,"3,616",2.413,0.00417
EUROPEAN JOURNAL OF PHYCOLOGY,"1,792",2.412,0.00197
Papers in Palaeontology,55,2.412,0.00012
Behavioral Sleep Medicine,801,2.411,0.00197
CELL STRESS & CHAPERONES,"2,689",2.411,0.00357
BRITISH JOURNAL OF EDUCATIONAL TECHNOLOGY,"2,743",2.41,0.00399
JOURNAL OF BIOMOLECULAR NMR,"4,788",2.41,0.00789
NEUROTOXICOLOGY AND TERATOLOGY,"3,483",2.41,0.00407
POLITICAL GEOGRAPHY,"2,441",2.41,0.00402
JOURNAL OF ANALYTICAL TOXICOLOGY,"3,567",2.409,0.00435
JOURNAL OF STRUCTURAL GEOLOGY,"9,456",2.408,0.00964
IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS I-REGULAR PAPERS,"10,508",2.407,0.02249
BMC CELL BIOLOGY,"1,841",2.405,0.0027
JOURNAL OF PHARMACY AND PHARMACOLOGY,"8,648",2.405,0.00688
CANCER IMAGING,"1,008",2.404,0.00192
Progress in Electromagnetics Research-PIER,"3,719",2.404,0.00849
Structure and Bonding,"1,789",2.404,0.00183
ARTIFICIAL ORGANS,"3,454",2.403,0.00456
BRITISH JOURNAL OF EDUCATIONAL PSYCHOLOGY,"2,895",2.403,0.00301
Dermatitis,888,2.403,0.002
Research in Social & Administrative Pharmacy,"1,141",2.403,0.00249
BIOPHYSICAL CHEMISTRY,"4,513",2.402,0.00365
International Journal of Genomics,318,2.402,0.00101
DIAGNOSTIC MICROBIOLOGY AND INFECTIOUS DISEASE,"6,373",2.401,0.01472
AMERICAN JOURNAL OF CLINICAL PATHOLOGY,"11,259",2.4,0.01207
Advances in the Study of Behavior,"1,150",2.4,0.00061
Discovery Medicine,"1,724",2.4,0.0049
Early Intervention in Psychiatry,936,2.4,0.00276
Early Intervention in Psychiatry,936,2.4,0.00276
RAPID PROTOTYPING JOURNAL,"2,448",2.4,0.00244
BIOLOGICAL TRACE ELEMENT RESEARCH,"6,505",2.399,0.00926
International Journal of Medical Sciences,"2,519",2.399,0.00606
Electrocatalysis,624,2.398,0.00158
RADIATION AND ENVIRONMENTAL BIOPHYSICS,"1,468",2.398,0.00245
PSYCHIATRY-INTERPERSONAL AND BIOLOGICAL PROCESSES,"2,011",2.397,0.00195
PSYCHIATRY-INTERPERSONAL AND BIOLOGICAL PROCESSES,"2,011",2.397,0.00195
CLINICS IN LABORATORY MEDICINE,"1,225",2.396,0.00223
Chemical Biology & Drug Design,"3,368",2.396,0.00734
JOURNAL OF NEUROPHYSIOLOGY,"41,502",2.396,0.04603
JOURNAL OF NURSING SCHOLARSHIP,"2,177",2.396,0.00277
JOURNAL OF NURSING SCHOLARSHIP,"2,177",2.396,0.00277
ALZHEIMER DISEASE & ASSOCIATED DISORDERS,"2,901",2.395,0.00361
GEOTECHNIQUE,"9,929",2.395,0.00867
Personal and Ubiquitous Computing,"2,505",2.395,0.00316
INFANCY,"1,562",2.393,0.00355
JOURNAL OF DEVELOPMENTAL AND BEHAVIORAL PEDIATRICS,"3,559",2.393,0.00553
JOURNAL OF DEVELOPMENTAL AND BEHAVIORAL PEDIATRICS,"3,559",2.393,0.00553
ARCHIVE FOR RATIONAL MECHANICS AND ANALYSIS,"8,235",2.392,0.02311
DEVELOPMENTAL PSYCHOBIOLOGY,"3,987",2.392,0.00588
GEOINFORMATICA,644,2.392,0.0011
JOURNAL OF NEURAL TRANSMISSION,"6,198",2.392,0.00861
PLASMA PHYSICS AND CONTROLLED FUSION,"7,140",2.392,0.01665
Cartography and Geographic Information Science,830,2.391,0.00121
Current Vascular Pharmacology,"1,489",2.391,0.00345
EXPERIMENTAL ECONOMICS,"1,807",2.391,0.00716
GEOPHYSICS,"19,161",2.391,0.01804
INFORMATION PROCESSING & MANAGEMENT,"3,067",2.391,0.00283
INFORMATION PROCESSING & MANAGEMENT,"3,067",2.391,0.00283
METEORITICS & PLANETARY SCIENCE,"5,052",2.391,0.00856
BEHAVIORAL MEDICINE,711,2.39,0.00099
BEHAVIORAL MEDICINE,711,2.39,0.00099
UPSALA JOURNAL OF MEDICAL SCIENCES,789,2.389,0.00155
Augmentative and Alternative Communication,806,2.388,0.00086
Augmentative and Alternative Communication,806,2.388,0.00086
Journal of Bionic Engineering,"1,163",2.388,0.0017
JOURNAL OF EXPERIMENTAL ZOOLOGY PART B-MOLECULAR AND DEVELOPMENTAL EVOLUTION,"1,384",2.387,0.00338
Nucleus,988,2.387,0.00613
BEHAVIOR GENETICS,"3,170",2.385,0.00555
BEHAVIOR GENETICS,"3,170",2.385,0.00555
CHROMOSOME RESEARCH,"2,528",2.385,0.00443
JOURNAL OF CHEMICAL ECOLOGY,"9,740",2.385,0.00782
Wiley Interdisciplinary Reviews-Systems Biology and Medicine,873,2.385,0.00241
Current Treatment Options in Neurology,909,2.383,0.0022
EQUINE VETERINARY JOURNAL,"5,910",2.382,0.00543
INTEGRATIVE AND COMPARATIVE BIOLOGY,"4,586",2.382,0.00821
INTERNATIONAL JOURNAL OF LEGAL MEDICINE,"3,501",2.382,0.00644
JOURNAL OF MASS SPECTROMETRY,"5,660",2.381,0.00775
REQUIREMENTS ENGINEERING,670,2.381,0.00056
CLINICAL PSYCHOLOGY-SCIENCE AND PRACTICE,"2,907",2.38,0.00251
CYTOPATHOLOGY,"1,112",2.38,0.00165
JOURNAL OF RURAL STUDIES,"3,398",2.38,0.00403
JOURNAL OF INVERTEBRATE PATHOLOGY,"5,424",2.379,0.00671
Alcohol Research-Current Reviews,285,2.378,0.00132
JOURNAL OF INTERFERON AND CYTOKINE RESEARCH,"3,246",2.377,0.00584
MEDICAL MYCOLOGY,"3,620",2.377,0.00606
STRUCTURAL AND MULTIDISCIPLINARY OPTIMIZATION,"5,296",2.377,0.00888
Annals of Clinical Microbiology and Antimicrobials,"1,097",2.376,0.00235
IEEE PHOTONICS TECHNOLOGY LETTERS,"15,577",2.375,0.02367
Journal of Family Business Strategy,334,2.375,0.00051
IEEE INTELLIGENT SYSTEMS,"2,577",2.374,0.00338
JOURNAL OF HEALTH ECONOMICS,"5,811",2.373,0.01502
JOURNAL OF HEALTH ECONOMICS,"5,811",2.373,0.01502
SEDIMENTARY GEOLOGY,"9,382",2.373,0.00885
Youth Violence and Juvenile Justice,690,2.372,0.00124
Journal of Mechanisms and Robotics-Transactions of the ASME,"1,117",2.371,0.00248
MICROVASCULAR RESEARCH,"3,798",2.371,0.00476
BMJ Open,"12,527",2.369,0.06323
Current Opinion in Anesthesiology,"2,557",2.369,0.00442
INTERNATIONAL JOURNAL OF GYNECOLOGICAL CANCER,"6,375",2.369,0.01312
PRODUCTION PLANNING & CONTROL,"2,254",2.369,0.00194
Diabetes Therapy,429,2.368,0.0015
HEALTH POLICY AND PLANNING,"3,828",2.368,0.00887
HEALTH POLICY AND PLANNING,"3,828",2.368,0.00887
HUMAN RESOURCE MANAGEMENT REVIEW,"1,444",2.368,0.00223
PLANT FOODS FOR HUMAN NUTRITION,"2,425",2.368,0.00232
EPILEPSY RESEARCH,"6,317",2.367,0.01073
PHYSICAL REVIEW E,"91,546",2.366,0.14461
SEMINARS IN DIAGNOSTIC PATHOLOGY,"1,149",2.366,0.00193
CLINICAL RHEUMATOLOGY,"6,347",2.365,0.01239
CULTURAL GEOGRAPHIES,860,2.365,0.00239
Journal of Applied Meteorology and Climatology,"12,256",2.365,0.01495
Journal of Thoracic Disease,"3,029",2.365,0.00872
EUROPEAN CYTOKINE NETWORK,"1,188",2.364,0.00092
Journal of Geographical Sciences,"1,638",2.364,0.00258
URBAN STUDIES,"7,927",2.364,0.01106
ECOLOGICAL MODELLING,"16,368",2.363,0.01769
JOURNAL OF MOLECULAR HISTOLOGY,"1,242",2.362,0.00206
MEDICAL DECISION MAKING,"4,282",2.362,0.00952
JOURNAL OF THE PERIPHERAL NERVOUS SYSTEM,"1,484",2.361,0.00285
Proteome Science,"1,079",2.36,0.00259
CARDIOVASCULAR PATHOLOGY,"1,871",2.359,0.00362
Journal of Materials Research and Technology-JMR&T,477,2.359,0.00148
MATERIALS SCIENCE IN SEMICONDUCTOR PROCESSING,"4,978",2.359,0.00999
MEASUREMENT,"6,513",2.359,0.01388
COMPUTERS AND GEOTECHNICS,"4,307",2.358,0.01036
SEXUALLY TRANSMITTED DISEASES,"5,526",2.358,0.0114
STUDIES IN FAMILY PLANNING,"1,441",2.358,0.00222
Arthropod Systematics & Phylogeny,271,2.357,0.00073
JOURNAL OF AIR TRANSPORT MANAGEMENT,"2,383",2.357,0.00254
Clinical Respiratory Journal,697,2.356,0.00197
JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,"4,456",2.356,0.00289
JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,"4,456",2.356,0.00289
VETERINARY PARASITOLOGY,"15,071",2.356,0.01961
PLASMA CHEMISTRY AND PLASMA PROCESSING,"2,402",2.355,0.00262
Structural Control & Health Monitoring,"1,799",2.355,0.00345
WORK AND OCCUPATIONS,966,2.355,0.00142
JOURNAL OF BUSINESS ETHICS,"17,130",2.354,0.01554
SOLID STATE IONICS,"22,402",2.354,0.01345
Clinical & Translational Oncology,"2,083",2.353,0.00447
DERMATOLOGIC SURGERY,"7,460",2.351,0.00835
Geriatrics & Gerontology International,"1,905",2.351,0.00574
Geriatrics & Gerontology International,"1,905",2.351,0.00574
APPLIED MATHEMATICAL MODELLING,"11,913",2.35,0.02845
IEEE Transactions on Systems Man Cybernetics-Systems,"4,620",2.35,0.00668
PHARMACOGENOMICS,"3,857",2.35,0.00753
RHINOLOGY,"2,463",2.35,0.0039
ANNALS OF GLACIOLOGY,"3,598",2.349,0.00577
GRAEFES ARCHIVE FOR CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY,"7,472",2.349,0.01276
MEDECINE ET MALADIES INFECTIEUSES,"1,104",2.349,0.00354
Multiple Sclerosis and Related Disorders,608,2.349,0.0027
Pervasive and Mobile Computing,"1,619",2.349,0.00354
BOREAS,"2,478",2.348,0.00302
DISEASE MARKERS,"2,585",2.348,0.00585
Diabetology & Metabolic Syndrome,"1,286",2.347,0.00398
Endocrine Practice,"3,606",2.347,0.00845
GAIT & POSTURE,"11,367",2.347,0.01675
GEORGETOWN LAW JOURNAL,"1,708",2.347,0.0033
INTERNATIONAL JOURNAL OF IMMUNOPATHOLOGY AND PHARMACOLOGY,"1,742",2.347,0.00298
CURRENT MOLECULAR MEDICINE,"3,521",2.345,0.00647
Journal of Agrarian Change,818,2.345,0.00211
JOURNAL OF ENVIRONMENTAL QUALITY,"14,211",2.344,0.011
Microfluidics and Nanofluidics,"4,536",2.344,0.00989
PHOTOCHEMICAL & PHOTOBIOLOGICAL SCIENCES,"5,727",2.344,0.00934
QUALITY OF LIFE RESEARCH,"10,451",2.344,0.01818
QUALITY OF LIFE RESEARCH,"10,451",2.344,0.01818
Cancer Epidemiology,"2,274",2.343,0.0078
Prion,879,2.343,0.00311
INTERNATIONAL JOURNAL FOR NUMERICAL AND ANALYTICAL METHODS IN GEOMECHANICS,"4,274",2.342,0.00785
INTERNATIONAL JOURNAL FOR QUALITY IN HEALTH CARE,"3,525",2.342,0.0042
INTERNATIONAL JOURNAL FOR QUALITY IN HEALTH CARE,"3,525",2.342,0.0042
Innate Immunity,"1,136",2.342,0.00366
PLANTA MEDICA,"11,729",2.342,0.00802
Techniques in Coloproctology,"1,576",2.342,0.00403
INTERNATIONAL JOURNAL OF MOLECULAR MEDICINE,"7,553",2.341,0.0136
